@relation 'Free-Converter.com-sensor_test_fe_double_20_sec_shuffle_v2-84495343-weka.filters.unsupervised.attribute.Remove-R2,4-8,13,15-16,18,20-21,23-29,31-35,37,39-40,42-44,46-47,50-51,54,58-64,66-67,69-72,74-93,96,100,103,105,107-108,110-114'

@attribute AX-MinRed numeric
@attribute AX-MinInc numeric
@attribute AX-SqMean numeric
@attribute AX-GeoMean numeric
@attribute AX-HaMean numeric
@attribute AX-QuaMean numeric
@attribute AX-StdDev numeric
@attribute AX-Kurtosis numeric
@attribute AX-InqRan numeric
@attribute AY-MinInc numeric
@attribute AY-HaMean numeric
@attribute AY-Kurtosis numeric
@attribute AY-InqRan numeric
@attribute AZ-MinInc numeric
@attribute AZ-Ranj numeric
@attribute AZ-GeoMean numeric
@attribute AZ-HaMean numeric
@attribute AZ-StdDev numeric
@attribute AZ-Variance numeric
@attribute AZ-Kurtosis numeric
@attribute AZ-Skewness numeric
@attribute AZ-InqRan numeric
@attribute GX-AritMean numeric
@attribute GX-HaMean numeric
@attribute GX-CoVar numeric
@attribute GY-Skewness numeric
@attribute GY-InqRan numeric
@attribute GZ-MaxRed numeric
@attribute GZ-MinInc numeric
@attribute GZ-MaxInc numeric
@attribute GZ-Max numeric
@attribute GZ-Ranj numeric
@attribute GZ-SqMean numeric
@attribute GZ-HaMean numeric
@attribute GZ-StdDev numeric
@attribute Mode {Araba,Yurume,Tramvay,Met-Mar,Hafif_Rayli,Oto-Mbus}

@data
0.000001,0.00003,0.00016,0.00315,-0.003983,0.012656,0.012656,97.713302,0.007604,0.000003,0.002862,9.765229,0.004816,0.000029,0.257653,0.004904,0.000588,0.012183,0.000148,34.041417,-1.866812,0.010195,0.000124,0.038393,88.514061,-0.022448,0.010706,0.673158,0.000024,0.699794,0.258272,0.92902,0.000677,-0.000406,0.02603,Met-Mar
0.000036,0.000003,0.000125,0.003295,-0.000374,0.01116,0.011163,36.103336,0.007461,0,-0.001191,36.989328,0.004938,0.000009,0.137014,0.004709,-0.003917,0.01084,0.000117,6.377363,0.177786,0.009893,-0.000756,-0.011809,-15.63163,-1.609409,0.010361,0.659577,0.000006,0.666306,0.660372,1.043839,0.00076,0.002052,0.027571,Met-Mar
0.000002,0,0.000137,0.005423,0.013377,0.011725,0.011725,4.154714,0.013455,0.000003,-0.001039,3.994285,0.010378,0,0.219446,0.010213,-0.047238,0.021691,0.000471,4.782934,0.381318,0.025402,-0.000712,-0.062813,-20.242835,-0.250658,0.031631,0.0833,0.000002,0.111819,0.101898,0.139607,0.000137,-0.005914,0.011684,Met-Mar
0.000064,0.000163,0.001183,0.013231,0.000705,0.034397,0.03438,13.168539,0.030722,0.000028,0.104418,7.092577,0.031491,0.000051,1.236836,0.017712,-0.016414,0.054345,0.002953,39.647634,-1.998844,0.04127,-0.001962,-0.020407,-20.717541,1.329986,0.047806,0.574921,0.000005,0.409493,0.322412,0.684112,0.006778,0.006092,0.0822,Oto-Mbus
0.000009,0.000006,0.000793,0.011677,0.003785,0.028158,0.028155,11.37535,0.028823,0.000367,0.211399,6.478004,0.052866,0,0.288649,0.011738,0.033702,0.02654,0.000704,6.155517,-0.394012,0.027697,-0.001068,-0.013423,-41.229358,0.107301,0.124167,0.206451,0.000118,0.179591,0.1624,0.293209,0.001013,0.021566,0.031839,Oto-Mbus
0.000032,0.000003,0.000162,0.003267,-0.000437,0.012732,0.012735,113.353311,0.007291,0,-0.00059,42.625809,0.004904,0.000009,0.217296,0.00453,0.001373,0.011283,0.000127,22.217963,1.36624,0.009445,-0.000379,-0.007922,-35.449361,-17.964985,0.01032,1.536786,0.000001,1.544984,0.660372,2.199502,0.002126,0.003379,0.04612,Met-Mar
0.000003,0.000006,0.000163,0.004631,0.018781,0.012765,0.01276,6.198778,0.011083,0.000008,-0.000398,6.269642,0.01592,0,0.206156,0.007387,0.011793,0.019773,0.000391,6.296734,-0.101278,0.018038,0.000097,-0.003811,159.42836,-2.227511,0.023021,0.164095,0.000007,0.161223,0.16272,0.245812,0.000367,-0.016548,0.019055,Hafif_Rayli
0.000005,0,0.000162,0.00531,-0.004844,0.012729,0.012695,16.944743,0.013567,0,-0.013849,4.163424,0.010684,0,0.148876,0.00952,-0.058218,0.019531,0.000381,3.47385,-0.123004,0.024487,0.002532,-0.013204,6.546381,-0.139155,0.034957,0.096953,0.000017,0.10023,0.06086,0.121483,0.000318,-0.004539,0.016355,Met-Mar
0.000053,0.000014,0.000526,0.006254,0.000565,0.022932,0.022925,11.641431,0.013996,0.000003,0.003377,17.1809,0.010968,0.000003,0.231843,0.004783,0.002836,0.015983,0.000255,13.746447,-1.078401,0.011541,0.002521,-0.250958,18.395877,0.714903,0.060549,0.18759,0.000015,0.176386,0.191895,0.292399,0.000468,-0.00277,0.021615,Tramvay
0.000012,0.000014,0.000127,0.003244,-0.003735,0.011267,0.011264,48.302811,0.007472,0.000002,-0.214508,8.72018,0.005109,0.000002,0.180973,0.004501,0.010773,0.010883,0.000118,11.236165,-0.185883,0.009894,-0.000403,-0.00595,-28.588506,0.45767,0.010419,0.357332,0.000011,0.355163,0.354363,0.656345,0.000547,0.010331,0.023344,Met-Mar
0.000672,0.001747,0.119516,0.174609,-0.058919,0.345712,0.344717,3.606818,0.421095,0.000489,-1.227452,3.195076,0.71985,0.002126,4.19172,0.31664,1.481215,0.578347,0.334485,3.39261,-0.186231,0.816542,-0.004884,-110.15217,-390.469036,0.848821,1.464486,3.350168,0.000687,3.531079,1.83033,4.6994,0.379609,0.008925,0.615478,Yurume
0.000345,0.000393,0.152406,0.174207,-0.046153,0.390392,0.370357,4.47636,0.414588,0.000564,-0.379374,3.597363,0.675353,0.000037,3.40245,0.291766,-0.233941,0.539137,0.290668,3.055424,-0.068824,0.749378,0.030287,0.223572,62.303533,0.789015,1.600092,3.72032,0.000982,3.074904,2.36878,4.83273,0.368496,0.264571,0.6057,Yurume
0.000014,0.000013,0.000877,0.011252,0.185921,0.029611,0.029561,6.044731,0.02651,0.000014,0.440545,11.936209,0.028166,0.000004,0.376735,0.010851,-0.006209,0.030162,0.00091,6.710837,-0.405764,0.025312,-0.001856,-0.015912,-28.222262,-0.06086,0.087151,0.219619,0.000007,0.21723,0.154658,0.34358,0.001148,-0.008814,0.033896,Oto-Mbus
0.000117,0.000028,0.000276,0.006963,0.008714,0.016614,0.016571,4.979704,0.016199,0.000133,0.029556,7.759936,0.032275,0.000008,0.17823,0.005953,-0.094836,0.014933,0.000223,6.656996,0.024728,0.0143,0.000712,-0.01011,40.984975,-0.340225,0.043336,0.11348,0.000014,0.118694,0.063767,0.158739,0.000249,0.038564,0.015779,Hafif_Rayli
0.000098,0.000181,0.143158,0.170805,-2.049106,0.378362,0.353188,4.06555,0.418323,0.000153,-3.659486,3.577159,0.669861,0.001901,3.71431,0.299041,-4.104046,0.559875,0.31346,3.049319,0.003232,0.773341,0.028704,-2.099108,65.949911,0.734953,1.653082,3.28011,0.000074,3.112455,1.66652,4.24479,0.356729,-0.016582,0.595835,Yurume
0.000015,0.000012,0.000188,0.005799,0.000193,0.013709,0.01365,30.312742,0.013392,0.000023,-0.01978,5.422085,0.025216,0.000027,0.298509,0.004961,0.004773,0.012553,0.000158,36.108387,-0.228158,0.012206,-0.000626,-0.004921,-41.626581,-0.401675,0.042382,0.127762,0.00002,0.125831,0.087985,0.219265,0.000146,0.00248,0.012068,Met-Mar
0.000026,0.000002,0.000197,0.005681,-0.026099,0.014037,0.014002,14.123593,0.013843,0.000086,0.061547,4.69917,0.025202,0.000005,0.197371,0.005067,-0.079462,0.011063,0.000122,13.341907,-0.605406,0.012134,-0.000688,0.031541,-33.059869,-0.969464,0.042886,0.178436,0.000017,0.16166,0.10044,0.276307,0.00013,0.002608,0.011384,Met-Mar
0.000014,0.00003,0.000888,0.010783,0.005297,0.029795,0.029755,7.244095,0.025746,0.000014,0.011197,11.547987,0.028635,0.000004,0.299005,0.011042,0.014865,0.029395,0.000864,6.091199,-0.569027,0.027177,-0.001687,-0.014506,-30.585189,0.15572,0.088429,0.183403,0.000007,0.228026,0.146221,0.306326,0.001086,-0.009556,0.032961,Oto-Mbus
0.000001,0.000035,0.001165,0.013438,0.006353,0.034128,0.034135,16.487577,0.031034,0.000131,-0.006672,11.144439,0.032675,0.000031,1.248491,0.018004,0.013099,0.054835,0.003007,28.819739,-0.775759,0.043122,-0.002779,-0.037049,-14.754143,-2.702052,0.047249,0.482995,0.00002,0.490428,0.315497,0.804252,0.007105,-0.01069,0.083932,Oto-Mbus
0.000862,0.000325,0.140987,0.176424,-0.154182,0.375483,0.348326,3.913987,0.435457,0.000825,-0.231718,3.382121,0.6807,0.000018,3.8787,0.295523,1.401581,0.550248,0.302773,3.211618,-0.052831,0.747959,-0.028437,2.347149,-65.345293,0.769965,1.555929,3.26637,0.000449,3.39011,2.09034,4.63614,0.346509,0.182142,0.587155,Yurume
0.000026,0.000004,0.000807,0.012078,-0.088848,0.028399,0.028392,12.696523,0.028982,0.000088,0.001536,11.256878,0.050876,0.000045,0.268882,0.010841,0.001659,0.025564,0.000654,6.488688,-0.470554,0.02647,0.000285,-0.015865,159.033564,-0.041482,0.12453,0.228185,0.00003,0.292284,0.164119,0.311323,0.000984,-0.02126,0.031364,Oto-Mbus
0.000049,0.000004,0.000163,0.004673,0.004456,0.012778,0.01278,7.448721,0.010877,0.000002,0.009509,20.020992,0.014641,0.00001,0.408002,0.007574,-0.015431,0.021736,0.000472,14.378082,0.160073,0.018405,0.000584,-0.00506,28.334253,-1.639549,0.022215,0.183316,0.000011,0.177878,0.179235,0.269046,0.000384,-0.006233,0.0195,Hafif_Rayli
0.000052,0,0.004327,0.024502,0.008529,0.065778,0.065778,11.07019,0.058884,0.000063,0.08083,5.218092,0.071367,0.000131,0.90826,0.02471,0.038653,0.061865,0.003827,11.991306,-0.549687,0.059871,-0.000892,-0.024312,-163.80827,-0.707966,0.103477,1.476694,0.000009,1.403573,0.755409,2.232609,0.011418,-0.031268,0.106683,Araba
0.000016,0.00002,0.000746,0.012116,0.012551,0.02731,0.027312,7.593829,0.029139,0.000075,1.150635,6.597022,0.0545,0.000006,0.284328,0.010962,0.001116,0.024458,0.000598,6.735628,-0.691924,0.02726,0.002255,-0.014781,19.440538,0.391195,0.124474,0.213356,0.000005,0.24178,0.21655,0.368751,0.001003,0.03384,0.031651,Oto-Mbus
0.000015,0.000004,0.000169,0.004455,0.004588,0.013012,0.012927,30.09625,0.009803,0.000038,0.115478,23.511797,0.012605,0.000015,0.126221,0.00376,0.000598,0.009427,0.000089,8.714774,-0.527213,0.009352,-0.000464,-0.037712,-61.054977,0.610237,0.036591,0.328743,0.000008,0.291046,0.056652,0.387667,0.000165,-0.003084,0.012823,Met-Mar
0.000097,0.000028,0.003952,0.024512,-0.067183,0.062868,0.062882,7.182884,0.058939,0.000061,-0.912838,5.963195,0.071897,0.000066,0.691469,0.024901,0.046395,0.059066,0.003489,7.220549,-0.326049,0.06098,-0.003979,-0.036961,-33.082413,-2.410277,0.104458,1.90533,0.000085,1.949723,1.8952,3.1717,0.012912,-0.012814,0.113543,Araba
0.000012,0.000004,0.000133,0.0032,0.004658,0.011523,0.011524,41.733638,0.007342,0.00001,0.00143,9.268244,0.004906,0.000007,0.153254,0.004623,0.005861,0.010943,0.00012,7.945006,-0.116143,0.009836,-0.000199,-0.00325,-55.691358,1.561941,0.010089,0.424025,0.00002,0.426538,0.41931,0.710772,0.000563,0.007135,0.023723,Met-Mar
0.000049,0.000059,0.002936,0.017882,0.012168,0.054184,0.054193,11.082988,0.042933,0.000108,0.040601,19.758269,0.049038,0.000046,0.759035,0.024077,-0.010983,0.062812,0.003945,8.629473,0.375482,0.05628,-0.001456,0.023487,-37.30334,1.127994,0.093054,0.922105,0.000255,0.889015,0.896419,1.321974,0.010846,0.036626,0.10397,Araba
0.000014,0.000001,0.00017,0.004816,-0.045011,0.01305,0.013029,7.768086,0.011179,0.000031,0.006257,11.268321,0.014674,0.000003,0.359376,0.007585,0.000927,0.020743,0.00043,10.968923,0.300412,0.017726,0.000631,0.01073,26.008649,2.112913,0.022333,0.152952,0.000016,0.172896,0.104943,0.259106,0.000375,0.009697,0.019324,Hafif_Rayli
0.000061,0.000036,0.001141,0.013629,-0.00015,0.033774,0.033769,7.610021,0.031672,0.000077,-0.006211,9.240451,0.032356,0.000043,1.10559,0.01761,0.00257,0.053176,0.002828,19.979927,0.170522,0.041106,-0.002538,0.021639,-16.658377,-1.644019,0.048175,0.611431,0.000005,0.428668,0.311486,0.691088,0.007038,-0.010276,0.083639,Oto-Mbus
0.000022,0.000012,0.000465,0.00572,-0.01705,0.021562,0.021554,13.462208,0.013298,0.000001,0.003934,14.69934,0.010624,0.000021,0.368612,0.004793,0.003307,0.016803,0.000282,30.29848,-1.037489,0.011412,-0.000169,-0.000105,-266.880345,0.41653,0.058376,0.169601,0.000013,0.204488,0.175955,0.332806,0.000519,0.057615,0.022779,Tramvay
0.000036,0.000003,0.000462,0.006289,-0.004268,0.021485,0.021452,9.884024,0.013983,0.000064,0.00534,17.875956,0.010067,0.000034,0.225857,0.004831,0.004332,0.015424,0.000238,10.614646,-0.402014,0.011541,0.002268,-0.004874,18.852369,0.428416,0.05887,0.221696,0.000012,0.220515,0.192202,0.332282,0.000506,-0.063859,0.022489,Tramvay
0.000036,0.000002,0.002815,0.018106,0.028508,0.053057,0.053018,13.003155,0.043181,0.00001,0.072147,9.119138,0.048451,0.000001,0.819378,0.024056,0.003424,0.063274,0.004004,8.632701,-0.071349,0.058196,-0.000109,0.02055,-543.753553,-0.87853,0.100922,1.014004,0.000117,0.965479,0.913765,1.563481,0.010377,0.015139,0.101535,Araba
0.000103,0.000056,0.000882,0.012079,0.075959,0.029697,0.029704,11.21475,0.028679,0.000016,0.022321,5.899801,0.05084,0.000007,0.261533,0.010794,-0.017974,0.025341,0.000642,6.205442,-0.413094,0.026385,-0.000515,0.043345,-84.167859,-0.247873,0.12304,0.208605,0.000013,0.190573,0.177087,0.320687,0.001055,1.433433,0.032484,Oto-Mbus
0.000006,0.000027,0.000312,0.005613,-0.010702,0.017656,0.017659,15.083687,0.013397,0.000001,-0.017481,8.503066,0.01237,0.000031,0.352301,0.005721,-0.001438,0.02059,0.000424,19.34574,0.628497,0.012939,0.000983,-0.000257,13.636823,-0.327369,0.021765,0.247976,0.000002,0.252285,0.248736,0.430822,0.00058,-0.002953,0.023815,Tramvay
0.00001,0.000021,0.000151,0.004568,0.055366,0.012269,0.012128,18.476056,0.010158,0.000033,0.00086,6.826877,0.012554,0.00001,0.196809,0.003768,0.003701,0.010222,0.000104,19.893499,-1.033699,0.009102,-0.000691,-0.050081,-41.195895,0.162544,0.036312,0.154485,0.000009,0.142378,0.058626,0.19471,0.000128,3.890153,0.011273,Met-Mar
0.000017,0.000006,0.000179,0.004715,0.011361,0.013378,0.013375,8.579935,0.010992,0.000036,-0.003462,6.631833,0.01447,0.000003,0.28096,0.0076,0.000854,0.020195,0.000408,7.958294,-0.38092,0.017886,0.000874,-0.008347,18.231298,1.525312,0.021685,0.152952,0.000002,0.172896,0.119537,0.251114,0.000359,0.018798,0.018857,Hafif_Rayli
0.000007,0.000075,0.000824,0.011207,0.00547,0.028701,0.028569,5.745057,0.026564,0.000108,0.005946,11.387241,0.026806,0.000002,0.30385,0.011306,-0.014393,0.029438,0.000867,6.791773,-0.640565,0.026608,-0.001082,0.069106,-48.278128,-0.199712,0.078647,0.21327,0.000016,0.194473,0.166594,0.357998,0.001051,0.025463,0.032426,Oto-Mbus
0.000208,0.000019,0.1111,0.166733,-0.244959,0.333317,0.332949,3.678776,0.408338,0.000667,-0.086074,3.355682,0.694094,0.000174,3.97432,0.330776,-0.473664,0.578347,0.334486,3.079768,-0.141223,0.828064,-0.033395,-0.825828,-55.851709,0.706032,1.429395,3.148394,0.000151,3.56862,1.62511,4.85068,0.359849,-0.494053,0.598637,Yurume
0.000063,0.000468,0.117791,0.174538,0.026847,0.343207,0.342249,3.65236,0.430432,0.001298,0.127927,3.197243,0.708325,0.001012,4.20115,0.323389,-0.069217,0.591811,0.350241,3.244897,-0.155146,0.822776,-0.036219,1.048576,-51.898896,0.800974,1.511353,3.42241,0.000493,3.439536,1.55402,4.3388,0.3865,0.240186,0.620715,Yurume
0.000007,0.000028,0.000309,0.005833,-0.005559,0.017587,0.01759,18.434919,0.013285,0.000008,0.003058,17.733311,0.01311,0.000076,0.350873,0.006283,0.003752,0.020645,0.000426,17.542666,0.788422,0.014957,0.00056,0.002861,21.530188,-0.787471,0.023289,0.198794,0.000008,0.197028,0.197766,0.339502,0.000511,-0.008801,0.02247,Tramvay
0.000009,0.00008,0.00075,0.011809,0.002849,0.027386,0.027392,5.121601,0.029855,0.000023,-0.068229,10.060859,0.051572,0.000004,0.293759,0.010872,0.025425,0.024743,0.000612,6.192653,-0.180327,0.026593,-0.000265,-0.00135,-157.716612,0.192393,0.125025,0.213827,0.000012,0.191165,0.176735,0.318869,0.000974,0.005811,0.031206,Oto-Mbus
0.000012,0.000028,0.000317,0.005744,-0.018278,0.017804,0.017791,19.5749,0.01344,0.000008,-0.001345,14.701293,0.013185,0.000019,0.388435,0.006165,0.002345,0.021614,0.000467,18.710737,0.804508,0.014834,0.000707,0.087842,16.832847,-1.076477,0.0234,0.198794,0.000011,0.197028,0.197766,0.339502,0.000583,-0.008248,0.023945,Tramvay
0.000092,0.000634,0.146367,0.170284,0.02835,0.382579,0.356307,3.767504,0.440097,0.000046,-0.149092,3.274043,0.680281,0.002136,3.732,0.288272,0.100484,0.547114,0.299334,3.11769,-0.023827,0.752134,-0.054537,-17.624402,-34.212501,0.91701,1.533576,3.43874,0.000857,3.36399,1.81613,4.52362,0.382422,-0.032744,0.617711,Yurume
0.000009,0.000069,0.000275,0.00698,-0.003486,0.016568,0.016548,4.327559,0.016643,0.000014,-0.011328,6.240771,0.03133,0.00001,0.165798,0.005729,-0.106006,0.01496,0.000224,6.63684,-0.285084,0.014248,0.001014,0.000774,28.62535,0.226999,0.043597,0.114995,0.000008,0.090527,0.089428,0.166921,0.00024,-0.004255,0.015475,Hafif_Rayli
0.000016,0.00001,0.000467,0.005828,0.004648,0.021603,0.021592,13.039895,0.013652,0.000011,-0.000577,12.168749,0.010317,0.000038,0.181769,0.004418,0.000747,0.014129,0.0002,10.529616,0.245472,0.010209,0.000638,0.004287,63.825405,0.575555,0.05952,0.166075,0.000001,0.13804,0.118374,0.249138,0.000446,-0.034125,0.021124,Tramvay
0.000015,0.000003,0.000153,0.004277,-0.047701,0.01236,0.012295,46.136685,0.009769,0.000003,-0.00174,7.713227,0.012811,0.000017,0.21123,0.003797,0.006993,0.010644,0.000113,34.285376,-2.308698,0.008832,0.000029,-0.009584,940.719846,0.015894,0.036103,0.120948,0.000006,0.13539,0.05888,0.17353,0.000124,-0.002478,0.011113,Met-Mar
0.00005,0.00009,0.000925,0.01244,-0.011013,0.030417,0.030424,13.274969,0.030262,0.000016,0.020212,6.161746,0.053759,0.000035,0.252051,0.010743,-0.01823,0.025524,0.000651,6.60342,-0.53701,0.026147,0.000774,0.018187,55.590723,0.017221,0.122554,0.170505,0.000044,0.190573,0.174277,0.323331,0.00101,0.416564,0.031784,Oto-Mbus
0.00003,0.000015,0.001331,0.013893,-0.004569,0.036487,0.036491,19.456955,0.032439,0.000054,-0.009851,7.171245,0.030717,0.000051,1.377496,0.017965,-0.008902,0.055271,0.003055,34.62055,-0.256359,0.041091,-0.003024,0.005714,-14.038389,7.516199,0.050328,0.498172,0.000005,0.514115,0.317788,0.688318,0.00728,-0.12421,0.084899,Oto-Mbus
0.00001,0.000003,0.00017,0.004631,0.154154,0.013054,0.013057,6.939784,0.011034,0.000007,0.004583,7.252308,0.015176,0.000049,0.304133,0.007705,-0.002548,0.021116,0.000446,9.903833,-0.468995,0.018055,0.001065,0.013095,14.593921,-0.291558,0.023309,0.145311,0.000002,0.140986,0.142363,0.226532,0.000379,-0.007722,0.019306,Hafif_Rayli
0.000041,0.000027,0.002597,0.018582,-0.009874,0.050959,0.050972,10.558595,0.045857,0.000052,0.022715,26.251002,0.04925,0.00006,0.779248,0.024248,0.015627,0.059989,0.003599,8.152177,0.15053,0.058922,-0.002291,-0.007668,-26.092679,0.346614,0.092522,0.955447,0.000047,0.839534,0.835538,1.442203,0.010457,0.065738,0.101978,Araba
0.000051,0.000049,0.002685,0.018568,0.101255,0.051815,0.051812,12.524012,0.043239,0.000001,0.03182,23.132325,0.047184,0.000025,0.777978,0.024315,0.886905,0.059945,0.003593,8.332585,-0.013664,0.057706,-0.000258,-0.122838,-234.852938,-1.09978,0.09379,1.05394,0.000018,0.846072,0.824196,1.395586,0.009907,0.004302,0.099225,Araba
0.000694,0.001101,0.115539,0.176,0.517373,0.33991,0.338635,3.556532,0.417681,0.000167,0.71001,3.258349,0.727881,0.00009,3.86936,0.307384,-0.655311,0.571888,0.327056,3.480802,-0.224244,0.774063,0.00571,10.965508,328.172758,0.828847,1.485446,3.39092,0.000073,3.79459,1.90686,4.41854,0.382905,-1.976495,0.617474,Yurume
0.000023,0.000004,0.000705,0.014616,0.045017,0.026559,0.02625,2.765627,0.037097,0.000044,0.030812,2.832614,0.037427,0.000003,0.332804,0.026395,0.028375,0.04874,0.002376,2.879196,0.132128,0.068387,0.000374,-0.003477,73.30797,0.102935,0.07038,0.048759,0.000024,0.048014,0.082849,0.136337,0.000555,-1.054985,0.021717,Araba
0,0.000004,0.000142,0.00437,0.002818,0.011898,0.011767,20.313668,0.009674,0.000039,0.123733,7.006628,0.01272,0.000018,0.163653,0.003664,-0.00005,0.009633,0.000093,17.752777,-1.540262,0.009,-0.001006,-0.010902,-28.906872,-0.04585,0.036487,0.137194,0.000003,0.129328,0.054782,0.193581,0.000115,-0.008773,0.01074,Met-Mar
0.00002,0.000126,0.002743,0.018479,0.002495,0.05237,0.052367,10.497472,0.041478,0.000051,0.005335,9.018627,0.049873,0.000093,0.718319,0.023072,0.029136,0.059422,0.003531,8.039516,0.343303,0.054092,-0.003326,0.100428,-18.312638,0.301688,0.097686,0.85934,0.000066,0.909561,0.860996,1.458761,0.010015,-0.068097,0.099599,Araba
0.000142,0.000143,0.144191,0.174892,-0.169914,0.379725,0.354011,4.088235,0.433268,0.001097,0.216734,3.416763,0.663585,0.000048,3.35082,0.291146,0.330382,0.538432,0.289909,2.955555,0.00641,0.749121,0.027506,2.15666,69.191434,0.759599,1.575924,3.72054,0.001404,3.56526,1.66685,4.71553,0.383882,0.271628,0.617611,Yurume
0,0.000001,0.000142,0.004872,0.00175,0.011898,0.011505,26.710365,0.010934,0,-0.011151,5.888304,0.007128,0,0.199384,0.006087,-0.033891,0.013789,0.00019,7.804542,-0.19837,0.014718,0.003641,0.021467,3.247282,-0.950404,0.022187,0.068526,0.000002,0.079361,0.090956,0.158872,0.00037,-0.394813,0.015421,Met-Mar
0.000014,0.000001,0.000171,0.00466,0.000384,0.013083,0.013074,7.641419,0.010742,0.000027,0.004004,11.078496,0.014393,0.000012,0.26734,0.007877,0.016333,0.020581,0.000424,8.881036,0.753841,0.018935,0.000611,-0.009781,26.491736,1.806027,0.023262,0.178847,0.000007,0.20445,0.17938,0.333543,0.000361,0.015957,0.018935,Hafif_Rayli
0.000004,0.00007,0.004045,0.021284,-0.005307,0.0636,0.063604,20.315107,0.049327,0.000011,0.071277,14.251052,0.044561,0.000014,1.474459,0.029921,-0.229577,0.088162,0.007773,13.678391,0.112268,0.071601,-0.000826,0.031038,-60.798834,-0.368222,0.117373,0.633314,0.000023,0.637587,0.647262,1.242109,0.004934,0.001462,0.069992,Oto-Mbus
0.000016,0.000001,0.000184,0.004489,-0.015324,0.013569,0.013425,57.738838,0.010232,0.000002,0.03225,11.596732,0.012754,0.000001,0.177333,0.003938,-0.003141,0.010241,0.000105,11.844983,-0.025606,0.009211,0.00011,-0.029583,289.154532,0.019494,0.036287,0.220006,0.000006,0.2315,0.225967,0.435119,0.000174,-0.069162,0.013159,Met-Mar
0.000011,0.00003,0.000127,0.003248,0.004958,0.011289,0.011284,57.112697,0.007596,0.000007,-0.003916,9.762063,0.00479,0.000054,0.128639,0.004797,0.049708,0.010948,0.00012,6.571608,-0.015733,0.009965,-0.000338,0.038813,-31.84517,-3.259014,0.010187,0.671104,0.000013,0.654262,0.647131,0.802608,0.000658,0.005165,0.025654,Met-Mar
0.000628,0.000558,0.146397,0.171902,-0.060514,0.382618,0.361234,4.229849,0.402329,0.000913,-0.428793,3.327845,0.679516,0.000078,3.4098,0.294116,0.538589,0.545292,0.297343,3.112226,-0.093205,0.745344,0.004359,-0.124233,433.839772,0.723111,1.662678,3.60227,0.000334,3.76432,2.2098,4.74106,0.344851,0.161159,0.584164,Yurume
0.000002,0.000001,0.000094,0.003874,-0.003495,0.009679,0.009467,8.18356,0.009581,0,0.034702,7.726604,0.004151,0,0.147106,0.005533,-0.003066,0.013513,0.000183,6.265124,0.399697,0.013322,0.00021,0.004161,51.244942,-1.323204,0.016537,0.09283,0.000002,0.093939,0.094646,0.158866,0.000116,-0.031487,0.010749,Met-Mar
0.000001,0.000001,0.000053,0.002139,0.006099,0.007301,0.00729,20.605711,0.004597,0,0.013109,9.71002,0.004661,0,0.208028,0.004073,0.001502,0.011738,0.000138,18.982311,0.438392,0.006257,-0.000226,-0.00196,-41.787266,0.517105,0.010157,0.062188,0.000002,0.060101,0.045778,0.109246,0.000091,-0.00007,0.009523,Met-Mar
0.000838,0.000143,0.144184,0.173937,-0.053264,0.379716,0.35405,4.207336,0.421904,0.001009,-0.72491,3.447792,0.678314,0.000018,3.70311,0.298955,-0.832537,0.546775,0.298963,3.112075,-0.032572,0.7547,0.00672,-4.582857,282.106965,0.799389,1.566698,3.72054,0.000449,3.00583,2.09034,4.59746,0.359799,0.281458,0.598746,Yurume
0.001171,0.000017,0.147279,0.1753,-1.929741,0.38377,0.35659,3.958974,0.418648,0.000615,4.114879,3.250149,0.667118,0.000262,3.54184,0.294319,1.575711,0.549115,0.301528,3.076355,-0.07813,0.737909,0.067314,-0.097006,28.793479,0.703741,1.585909,3.80186,0.000353,3.091421,1.86428,4.49321,0.354625,-0.901293,0.592038,Yurume
0.000014,0.000007,0.000913,0.015431,0.037641,0.030212,0.030166,3.199902,0.038504,0.000018,0.038717,3.293923,0.039772,0.000008,0.34214,0.02365,-0.049342,0.04611,0.002126,3.288273,0.060376,0.061364,0.001835,0.107082,15.008572,0.106651,0.060183,0.05553,0.000004,0.048001,0.117627,0.206392,0.000524,0.09648,0.022904,Araba
